50,1,50,0,0,0,0,0,0,0,0,0,0,2,0,45,12,6,0,1 
69,0,70,0,1,0,1,0,0,0,0,5,0,0,0,67,15,9,0,1 
134,0,131,0,0,0,1,0,0,0,0,4,0,0,0,138,32,17,0,1 
166,1,169,0,0,0,0,2,2,0,1,9,0,1,2,167,36,8,0,3 
42,0,43,0,1,0,0,0,0,0,0,1,0,2,0,43,8,6,0,1 
85,1,88,0,0,0,0,0,1,0,1,3,0,0,0,86,17,5,0,2 
68,0,66,0,0,0,0,0,0,0,0,3,1,2,0,68,15,9,0,1 
169,1,173,1,3,0,0,1,0,0,1,7,0,1,1,162,33,5,0,4 
39,0,39,0,0,0,0,0,0,0,0,0,0,2,0,39,9,5,0,1 
196,0,194,2,0,0,1,1,1,0,2,11,0,2,1,192,38,12,0,2 
125,1,128,0,2,0,0,0,0,0,1,7,0,0,0,126,28,4,0,4 
48,0,49,0,0,0,0,1,0,0,0,4,0,0,1,49,11,7,0,1 
10,0,10,0,0,0,0,1,0,0,0,1,0,0,0,10,2,1,0,1 
139,1,139,1,0,0,0,1,0,0,0,7,1,1,0,138,34,19,0,1 
189,1,193,0,1,0,0,0,0,0,0,4,0,1,0,190,42,8,0,3 
134,2,134,1,0,0,0,1,0,0,0,3,0,0,3,132,32,17,0,1 
79,0,85,0,0,0,0,0,0,0,0,8,2,0,0,85,16,3,1,3 
4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1 
65,0,68,0,1,0,0,0,0,0,0,3,0,0,0,68,12,7,0,1 
85,0,87,1,1,0,0,0,0,0,0,2,0,1,0,87,19,11,0,1 
147,1,152,0,1,1,0,0,0,0,2,4,0,3,0,151,32,9,0,2 
30,0,30,0,0,0,0,0,0,0,0,3,1,0,0,30,6,3,0,1 
11,0,11,0,0,0,0,0,0,0,0,1,0,0,0,11,2,1,0,1 
62,0,61,0,0,0,2,0,0,0,1,1,0,2,1,63,13,9,0,1 
77,0,78,0,0,0,0,1,0,0,0,4,0,1,0,78,16,10,0,1 
68,0,70,0,0,0,0,0,0,0,0,1,0,1,0,70,14,8,0,1 
21,0,22,0,0,0,0,0,0,0,0,0,0,0,0,22,3,2,0,2 
181,0,179,0,1,0,1,0,0,0,0,13,0,0,0,182,39,11,0,2 
71,0,73,0,0,0,0,1,0,0,0,6,0,1,0,73,15,10,0,1 
33,0,33,0,0,0,0,0,0,0,0,2,0,0,0,33,5,2,0,2 
126,0,125,0,1,0,1,0,0,0,0,5,0,1,1,127,25,14,0,1 
69,0,71,0,1,0,0,0,0,0,0,0,0,2,0,71,15,9,0,1 
124,0,122,0,0,0,0,0,0,0,0,10,0,0,0,120,26,8,0,2 
76,0,78,0,0,0,0,0,0,0,0,3,0,0,0,80,19,10,0,1 
114,0,114,0,0,0,0,0,0,0,1,2,0,2,0,116,19,6,0,2 
55,0,55,0,1,0,0,0,0,0,1,1,0,1,0,55,13,7,0,1 
120,1,119,0,0,0,0,0,0,0,0,2,0,2,0,118,26,15,0,1 
100,0,102,0,0,0,0,0,0,0,0,7,0,0,0,98,20,5,0,2 
106,0,107,0,1,0,0,0,0,0,0,5,0,0,0,107,20,4,0,3 
220,0,219,0,0,0,0,0,0,0,1,8,1,0,0,222,49,14,0,2 
176,1,179,0,0,0,0,3,2,0,1,10,0,1,2,177,38,9,0,3 
101,0,103,0,1,0,0,1,0,0,0,7,0,1,0,103,21,7,1,2 
225,0,223,0,1,0,0,0,0,0,0,5,0,2,1,227,52,9,0,3 
79,0,76,1,1,0,0,0,0,0,0,1,0,1,0,83,21,11,0,1 
62,0,60,0,0,0,0,0,0,0,0,3,0,0,0,62,12,4,0,2 
44,0,44,0,0,0,0,0,0,0,0,5,1,0,0,44,9,6,0,1 
192,0,187,1,1,0,1,0,0,0,0,7,0,0,0,192,43,22,0,1 
6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,0,1 
4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1 
72,0,73,0,0,0,0,0,0,0,1,2,0,1,0,73,15,9,0,1 
35,0,36,0,0,0,0,0,0,0,0,3,0,0,0,36,6,4,0,1 
53,0,56,0,0,0,0,0,0,0,0,2,0,2,0,56,12,7,0,1 
136,0,135,0,1,0,0,0,0,0,1,4,1,3,0,137,34,18,0,1 
55,0,57,0,0,0,0,1,0,0,1,1,0,2,0,53,13,8,0,1 
157,0,160,0,0,0,1,0,0,0,1,7,0,1,0,162,34,10,0,2 
7,0,7,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,0,1 
14,0,15,0,0,0,1,0,0,0,0,1,0,0,0,15,3,2,0,1 
112,0,113,0,2,0,0,0,0,0,0,4,0,1,0,111,23,13,0,1 
66,0,67,0,0,0,0,0,0,0,0,4,0,0,0,69,13,4,0,2 
86,0,87,0,3,0,0,0,0,0,0,6,3,0,0,87,17,5,0,2 
46,0,46,0,0,0,0,0,0,0,0,3,0,1,0,46,10,5,0,1 
106,0,105,1,0,0,0,0,0,0,0,9,0,1,1,108,20,14,0,1 
70,0,73,0,1,0,0,0,0,0,0,3,0,1,1,72,17,10,0,1 
115,0,116,0,2,0,0,0,0,0,0,4,2,2,2,116,26,14,0,1 
100,0,102,0,0,0,0,0,0,0,1,12,0,0,0,102,22,16,0,1 
179,0,170,0,0,0,0,0,0,0,0,5,0,3,0,176,40,22,0,1 
166,0,163,2,1,0,0,1,0,0,0,7,1,0,0,167,36,10,0,2 
104,0,105,2,2,0,0,0,0,0,1,1,0,2,0,103,22,7,0,2 
40,0,38,0,0,0,0,0,0,0,1,3,2,0,0,38,10,5,0,1 
4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1 
44,1,41,0,1,0,0,0,0,0,0,1,0,0,0,43,8,4,0,1 
124,0,124,0,0,0,0,0,0,0,0,1,0,1,1,127,32,17,0,1 
44,0,46,0,0,0,0,0,0,0,0,1,0,0,0,46,10,5,0,1 
4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1 
125,1,128,0,1,0,0,0,0,0,0,4,0,2,1,127,31,16,0,1 
26,0,27,0,0,0,0,0,0,0,1,0,0,1,0,25,5,4,0,1 
170,0,168,1,0,0,0,0,0,0,0,6,0,1,0,174,40,7,0,3 
173,0,174,0,2,0,0,0,0,0,1,3,0,1,2,175,40,7,0,3 
205,0,203,0,1,0,2,0,0,0,1,9,1,1,0,204,46,12,0,2 
156,1,156,1,0,0,0,0,0,0,0,6,0,0,0,155,27,5,0,3 
4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1 
102,0,102,1,0,0,0,0,0,0,0,6,0,1,0,99,22,12,0,1 
79,0,82,0,1,0,0,0,0,0,0,1,0,1,0,81,18,10,0,1 
67,1,68,0,2,0,0,0,0,0,0,1,0,1,0,64,15,8,0,1 
64,0,65,0,0,0,0,0,0,0,0,5,0,0,0,65,13,9,0,1 
98,0,104,1,0,0,0,0,0,0,0,6,2,0,0,104,16,5,0,2 
86,0,85,1,1,0,0,0,0,0,0,2,1,2,1,87,19,10,0,1 
33,0,33,0,0,0,0,0,0,0,0,2,0,1,0,31,5,3,0,1 
84,0,84,0,0,0,0,1,0,0,0,4,1,0,1,81,17,5,0,2 
68,0,70,1,0,0,0,0,0,0,1,2,1,0,1,70,14,4,0,2 
