165,0,167,0,0,0,4,0,0,0,1,17,0,0,0,167,30,9,0,2 
10,0,10,0,0,0,0,1,0,0,0,1,0,0,0,10,2,2,0,1 
37,0,38,0,1,0,0,0,0,0,0,2,0,0,0,38,9,5,0,1 
93,3,93,0,0,0,0,0,0,0,0,8,0,0,0,90,21,12,0,1 
133,1,132,0,1,0,0,0,0,0,0,4,0,0,1,134,29,16,0,1 
107,0,109,0,0,0,0,0,0,0,0,5,2,1,0,109,23,4,0,3 
167,1,172,1,0,0,0,0,0,0,0,6,0,1,1,168,32,10,0,2 
100,0,97,1,0,0,0,0,0,0,1,3,0,1,1,101,23,7,0,2 
200,1,198,3,0,0,0,0,0,0,0,9,0,0,0,200,50,28,0,1 
92,1,95,0,0,0,0,0,0,0,0,2,0,2,1,93,19,10,0,1 
192,0,188,1,0,0,0,0,0,0,0,6,0,3,0,191,45,13,0,2 
156,1,158,2,0,0,1,0,0,0,0,4,0,1,0,157,38,20,0,1 
84,2,84,0,1,0,0,0,0,0,0,2,0,0,0,82,16,9,6,1 
26,0,26,0,0,0,0,0,0,0,0,1,0,0,0,26,5,3,0,1 
137,0,135,0,1,0,0,0,0,0,0,2,1,3,0,137,31,17,0,1 
150,0,147,1,1,0,0,0,0,0,0,1,0,4,0,147,30,9,0,2 
175,1,172,0,0,0,0,0,0,0,0,4,0,1,0,173,36,6,0,3 
94,0,92,1,0,0,0,0,0,0,0,4,1,0,1,95,22,13,0,1 
91,0,94,0,0,0,0,1,0,0,0,3,0,0,0,93,22,13,0,1 
15,0,15,0,0,0,0,1,0,0,0,2,0,0,0,15,2,2,0,1 
69,0,66,0,0,0,1,0,0,0,0,3,0,0,0,69,14,7,0,1 
85,0,84,0,0,0,0,0,0,0,1,0,0,1,0,84,18,11,0,1 
81,0,87,0,0,0,0,0,0,0,0,3,1,2,0,87,20,6,0,2 
156,0,152,0,1,0,0,0,0,0,0,5,0,1,0,157,35,7,0,3 
64,0,64,0,0,0,0,0,0,0,0,7,0,0,0,64,14,9,0,1 
96,0,97,0,0,0,0,0,0,0,0,3,0,0,0,99,20,11,0,1 
60,0,61,0,0,0,0,0,0,0,0,2,0,0,0,61,15,8,0,1 
12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,3,2,0,1 
187,0,186,2,3,0,0,0,0,0,0,6,0,1,0,190,40,22,0,1 
129,1,131,0,0,0,1,0,0,0,0,4,1,0,0,130,28,8,0,2 
52,0,53,0,0,0,0,0,0,0,0,0,0,1,0,53,11,6,0,1 
39,0,40,0,0,0,0,0,0,0,1,1,0,0,0,40,9,6,0,1 
40,1,40,0,0,0,0,0,0,0,0,0,0,1,0,37,8,5,0,1 
34,0,34,0,0,1,0,0,0,0,0,0,0,1,0,32,6,3,0,1 
72,0,74,0,0,0,0,0,0,0,0,4,1,1,0,74,18,9,0,1 
219,0,213,1,0,0,1,0,0,0,0,6,0,1,2,220,49,26,0,1 
101,0,107,0,0,0,0,0,0,0,0,3,0,2,0,103,21,12,0,1 
95,1,93,0,0,0,0,0,0,0,0,4,0,1,1,94,21,6,0,2 
142,1,142,0,0,0,0,0,0,0,1,3,0,1,0,143,32,6,0,3 
83,0,83,0,0,0,0,0,0,0,0,5,0,1,0,83,19,11,0,1 
121,0,123,0,0,0,0,1,0,0,0,4,0,2,0,125,26,15,0,1 
188,2,187,0,0,0,1,0,0,0,1,2,0,3,1,184,40,11,0,2 
149,0,149,1,0,0,1,0,0,0,0,4,0,2,0,149,34,17,0,1 
88,0,89,0,0,0,0,0,0,0,0,4,0,1,0,89,21,11,0,1 
62,2,65,0,0,0,0,0,0,0,0,1,0,0,0,62,12,7,0,1 
64,0,64,0,0,0,0,0,0,0,0,3,0,0,0,65,16,9,0,1 
87,0,85,0,0,0,0,0,0,0,0,4,0,2,0,84,20,11,0,1 
68,0,65,0,2,0,0,0,0,0,0,0,0,0,0,69,15,8,0,1 
81,0,83,1,0,0,0,0,0,0,0,3,0,1,0,83,18,10,0,1 
58,0,58,0,0,0,0,0,0,0,0,2,0,0,0,58,15,8,0,1 
91,0,90,0,0,0,1,0,0,0,0,3,0,1,0,92,20,6,0,2 
134,0,130,0,0,0,0,0,0,0,0,1,1,3,2,131,28,8,0,2 
139,1,142,1,0,1,0,0,0,0,0,3,0,1,1,144,34,10,0,2 
147,1,146,1,0,0,0,0,0,0,0,6,0,0,0,148,37,19,0,1 
134,0,137,1,2,0,2,1,0,0,0,4,0,3,0,132,30,20,0,1 
80,0,79,0,0,0,0,0,0,0,1,3,0,0,0,82,17,10,0,1 
59,0,59,0,0,0,0,0,0,0,0,1,0,1,0,59,16,8,0,1 
138,1,140,0,0,0,1,0,0,0,0,6,0,1,2,139,30,9,0,2 
128,0,126,0,0,0,0,0,1,0,0,7,0,0,1,128,28,15,0,1 
