74,0,76,0,0,0,0,0,0,0,0,3,1,1,0,76,18,9,0,1 
4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1 
70,0,72,0,0,0,0,0,0,0,0,7,0,0,0,72,16,8,0,1 
55,0,57,0,1,0,0,0,0,0,0,2,0,0,0,57,14,7,0,1 
63,0,63,0,0,0,0,0,0,0,0,4,0,0,0,63,12,3,0,2 
146,2,158,0,0,0,0,1,0,0,0,6,0,2,0,152,35,6,0,3 
137,0,138,1,0,1,0,0,0,0,0,2,1,2,0,140,32,18,0,1 
69,0,69,1,0,0,0,0,0,0,0,6,3,0,0,69,17,10,0,1 
4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1 
43,0,43,0,0,0,0,0,1,0,0,2,1,0,0,43,6,5,0,1 
77,0,77,0,0,0,0,0,0,0,0,14,0,0,0,77,15,8,0,2 
66,0,66,1,0,0,0,0,0,0,0,3,2,2,0,63,13,7,0,1 
71,0,72,0,0,0,0,0,0,0,0,2,0,0,0,72,15,9,0,1 
61,0,61,0,0,1,0,0,0,0,0,3,1,0,0,60,14,8,0,1 
82,0,82,0,1,0,0,0,0,0,1,3,0,1,0,82,16,9,0,1 
101,0,103,0,0,0,0,1,0,0,0,8,0,2,0,103,23,8,0,2 
83,0,83,0,0,0,0,0,0,0,0,3,0,1,0,85,15,5,0,2 
7,0,7,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,0,1 
68,0,68,0,0,0,0,1,0,0,0,2,0,0,0,68,7,3,0,1 
106,0,106,0,0,0,0,0,0,0,0,2,0,2,1,108,25,13,0,1 
41,0,41,0,1,0,0,0,0,0,0,1,0,1,0,41,8,4,0,1 
142,1,141,0,0,1,2,1,0,0,0,6,1,2,0,140,31,10,0,2 
53,0,53,0,0,0,0,1,0,0,0,2,1,1,0,53,10,7,0,1 
83,0,82,0,2,0,0,1,0,0,0,0,0,0,0,84,18,10,0,1 
100,0,101,0,1,0,0,0,0,0,0,2,0,1,0,104,21,6,0,2 
55,0,55,0,0,0,0,1,0,0,0,10,0,0,0,55,11,11,0,1 
86,0,82,0,0,0,0,0,0,0,0,4,0,0,0,86,18,5,0,2 
48,0,48,0,0,0,0,0,0,0,0,2,0,0,0,48,8,5,0,1 
34,0,34,0,0,0,0,0,0,0,0,1,0,1,0,35,10,5,0,1 
64,0,64,0,0,0,1,0,0,0,0,4,0,0,0,64,11,3,0,2 
128,0,121,0,0,0,1,0,0,0,0,4,0,2,0,132,30,15,0,1 
85,0,85,0,0,0,0,1,0,0,0,7,0,0,0,85,19,13,0,1 
18,0,18,0,0,0,0,0,0,0,0,1,0,0,0,18,4,2,0,1 
78,0,78,0,0,0,0,0,0,0,0,2,0,1,0,76,18,5,0,2 
57,0,55,0,0,0,0,0,0,0,0,4,0,0,0,57,12,7,0,1 
72,1,75,0,0,0,0,0,0,0,1,2,0,1,0,73,18,9,0,1 
188,0,195,2,2,0,0,0,0,0,0,5,0,4,0,195,40,12,0,2 
103,0,103,0,0,0,0,0,0,0,1,2,0,2,0,103,23,7,0,2 
10,0,10,0,0,0,0,0,0,0,0,1,1,0,0,10,2,1,0,1 
31,0,31,0,0,0,0,0,0,0,0,2,0,0,0,33,8,4,0,1 
103,0,103,0,0,0,0,1,0,0,0,10,0,0,0,102,20,3,0,4 
31,0,31,0,0,0,0,0,0,0,0,2,0,0,0,31,3,2,0,1 
40,0,36,0,0,0,0,0,0,0,0,0,0,1,0,41,8,6,0,1 
66,0,66,0,0,0,0,1,0,0,0,5,1,0,0,65,11,4,0,2 
176,1,173,2,1,1,1,1,0,0,0,4,1,2,0,174,39,6,0,4 
75,0,75,1,0,0,0,0,0,0,0,5,0,1,0,75,15,9,0,1 
111,0,110,0,0,0,0,0,0,0,0,15,1,0,0,112,23,9,0,2 
156,0,153,0,1,0,0,0,0,0,0,6,2,1,0,157,33,19,0,1 
55,0,57,0,0,0,0,0,0,0,0,0,0,2,0,53,11,7,0,1 
127,0,125,0,2,0,0,0,0,0,0,6,2,1,0,129,28,5,0,3 
110,0,111,0,1,0,0,1,0,0,0,3,0,1,0,114,23,7,0,2 
108,0,108,0,0,0,0,1,0,0,0,6,0,0,0,108,7,7,0,1 
106,0,104,0,0,0,0,0,1,0,0,8,0,0,0,106,24,8,0,2 
55,0,55,0,0,0,0,0,0,0,0,7,1,0,0,55,9,7,0,1 
35,1,36,0,1,0,0,0,0,0,0,3,0,0,0,32,8,2,0,2 
182,0,182,0,0,0,0,1,0,0,1,14,0,0,0,182,15,16,0,1 
136,0,137,1,1,0,0,0,0,0,0,5,0,1,0,141,30,8,0,2 
29,0,31,0,0,0,0,0,0,0,0,3,1,0,0,31,6,4,0,1 
66,0,66,0,0,0,0,0,0,0,0,6,0,0,0,66,12,3,0,2 
206,0,210,1,2,0,0,0,1,0,1,8,0,0,0,212,43,23,13,1 
65,0,65,0,0,0,0,0,0,0,0,2,0,0,0,65,4,1,0,2 
94,0,94,1,0,0,0,0,0,0,0,6,0,1,0,94,21,12,0,1 
165,2,166,1,2,0,0,0,0,0,0,6,0,1,1,162,39,20,0,1 
16,0,16,0,0,0,0,0,0,0,0,2,0,0,0,16,3,2,0,1 
202,0,201,0,0,0,1,1,0,0,0,17,2,0,0,204,37,4,0,5 
43,0,41,0,0,0,0,0,0,0,0,1,0,0,0,43,9,5,0,1 
69,0,70,0,0,0,0,0,0,0,0,4,0,2,0,67,16,11,0,1 
7,0,7,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,0,1 
29,0,29,0,0,0,0,2,0,0,0,3,0,0,0,29,6,4,0,1 
109,0,109,0,0,0,0,0,0,0,0,10,0,0,0,106,28,14,0,1 
6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,0,1 
61,0,61,0,1,0,0,0,0,0,0,2,0,2,0,59,13,7,0,1 
93,0,90,0,0,0,0,1,0,0,0,3,0,1,0,94,19,12,6,1 
35,0,35,0,0,0,0,0,0,0,0,6,0,0,0,35,7,6,0,1 
63,1,68,0,0,0,0,0,0,0,0,2,0,1,0,66,14,8,0,1 
